iter	Passed	Remaining
3250	9875	20501
3251	9878	20497
3252	9881	20494
3253	9884	20491
3254	9886	20487
3255	9889	20484
3256	9892	20480
3257	9895	20476
3258	9898	20473
3259	9901	20470
3260	9903	20466
3261	9906	20463
3262	9909	20459
3263	9912	20456
3264	9915	20452
3265	9918	20449
3266	9920	20446
3267	9923	20442
3268	9926	20439
3269	9929	20435
3270	9932	20432
3271	9935	20428
3272	9937	20425
3273	9940	20422
3274	9943	20418
3275	9946	20415
3276	9949	20412
3277	9952	20408
3278	9955	20405
3279	9957	20401
3280	9960	20397
3281	9963	20394
3282	9966	20391
3283	9969	20387
3284	9971	20384
3285	9974	20380
3286	9977	20376
3287	9980	20374
3288	9984	20371
3289	9986	20368
3290	9989	20365
3291	9992	20361
3292	9995	20357
3293	9998	20354
3294	10001	20351
3295	10003	20347
3296	10006	20344
3297	10009	20340
3298	10012	20336
3299	10015	20333
3300	10017	20329
3301	10020	20326
3302	10023	20323
3303	10026	20319
3304	10028	20315
3305	10031	20312
3306	10034	20309
3307	10037	20305
3308	10040	20302
3309	10043	20298
3310	10045	20294
3311	10048	20291
3312	10051	20287
3313	10054	20284
3314	10057	20281
3315	10059	20277
3316	10062	20273
3317	10065	20270
3318	10068	20266
3319	10070	20263
3320	10073	20260
3321	10076	20256
3322	10079	20252
3323	10082	20249
3324	10085	20246
3325	10087	20242
3326	10090	20239
3327	10093	20235
3328	10096	20232
3329	10099	20229
3330	10102	20225
3331	10105	20222
3332	10108	20219
3333	10110	20215
3334	10113	20211
3335	10116	20208
3336	10119	20204
3337	10122	20201
3338	10124	20198
3339	10127	20194
3340	10130	20191
3341	10133	20188
3342	10136	20184
3343	10139	20181
3344	10141	20177
3345	10144	20174
3346	10147	20170
3347	10150	20167
3348	10153	20163
3349	10156	20160
3350	10158	20157
3351	10161	20153
3352	10164	20150
3353	10167	20147
3354	10170	20143
3355	10173	20140
3356	10175	20136
3357	10178	20132
3358	10181	20129
3359	10184	20126
3360	10187	20122
3361	10190	20119
3362	10192	20115
3363	10195	20112
3364	10198	20109
3365	10201	20105
3366	10204	20102
3367	10207	20098
3368	10209	20095
3369	10212	20091
3370	10215	20089
3371	10218	20085
3372	10221	20082
3373	10224	20078
3374	10226	20075
3375	10229	20071
3376	10232	20068
3377	10235	20064
3378	10238	20061
3379	10241	20057
3380	10243	20054
3381	10246	20051
3382	10249	20048
3383	10252	20044
3384	10255	20041
3385	10258	20037
3386	10260	20034
3387	10263	20030
3388	10267	20028
3389	10269	20024
3390	10272	20021
3391	10275	20017
3392	10278	20014
3393	10281	20011
3394	10284	20007
3395	10286	20004
3396	10289	20000
3397	10292	19997
3398	10295	19993
3399	10298	19990
3400	10300	19986
3401	10303	19983
3402	10306	19979
3403	10309	19976
3404	10312	19973
3405	10315	19969
3406	10317	19966
3407	10320	19963
3408	10323	19959
3409	10326	19955
3410	10329	19952
3411	10331	19949
3412	10334	19945
3413	10337	19942
3414	10340	19938
3415	10342	19935
3416	10345	19931
3417	10348	19928
3418	10351	19925
3419	10354	19921
3420	10357	19918
3421	10359	19914
3422	10362	19911
3423	10365	19908
3424	10368	19904
3425	10371	19901
3426	10374	19897
3427	10376	19894
3428	10379	19890
3429	10382	19887
3430	10385	19883
3431	10388	19880
3432	10391	19877
3433	10393	19873
3434	10396	19870
3435	10399	19867
3436	10402	19863
3437	10405	19860
3438	10407	19856
3439	10410	19853
3440	10414	19850
3441	10416	19847
3442	10419	19843
3443	10422	19840
3444	10425	19836
3445	10428	19833
3446	10431	19830
3447	10433	19826
3448	10436	19823
3449	10439	19819
3450	10442	19816
3451	10444	19812
3452	10447	19809
3453	10450	19805
3454	10453	19802
3455	10456	19799
3456	10458	19795
3457	10462	19792
3458	10464	19789
3459	10467	19785
3460	10470	19782
3461	10473	19779
3462	10476	19776
3463	10479	19772
3464	10482	19769
3465	10484	19765
3466	10488	19763
3467	10491	19760
3468	10494	19756
3469	10497	19753
3470	10499	19750
3471	10502	19746
3472	10505	19743
3473	10508	19739
3474	10511	19736
3475	10514	19733
3476	10516	19730
3477	10519	19727
3478	10522	19723
3479	10525	19719
3480	10528	19716
3481	10531	19713
3482	10534	19710
3483	10537	19707
3484	10539	19703
3485	10542	19700
3486	10545	19697
3487	10548	19693
3488	10551	19690
3489	10554	19686
3490	10556	19683
3491	10559	19679
3492	10562	19676
3493	10565	19673
3494	10568	19670
3495	10571	19666
3496	10573	19663
3497	10576	19659
3498	10579	19656
3499	10582	19653
3500	10585	19650
3501	10588	19647
3502	10591	19643
3503	10594	19640
3504	10597	19636
3505	10599	19633
3506	10602	19630
3507	10605	19626
3508	10608	19623
3509	10611	19619
3510	10613	19616
3511	10616	19612
3512	10619	19609
3513	10622	19606
3514	10625	19602
3515	10628	19600
3516	10631	19597
3517	10634	19593
3518	10636	19590
3519	10639	19586
3520	10642	19583
3521	10645	19580
3522	10648	19577
3523	10651	19574
3524	10654	19570
3525	10657	19567
3526	10660	19564
3527	10662	19560
3528	10665	19557
3529	10668	19554
3530	10671	19550
3531	10674	19547
3532	10677	19544
3533	10680	19540
3534	10682	19537
3535	10685	19534
3536	10688	19530
3537	10691	19527
3538	10694	19524
3539	10697	19520
3540	10699	19517
3541	10702	19513
3542	10705	19510
3543	10708	19506
3544	10711	19503
3545	10713	19500
3546	10716	19496
3547	10719	19493
3548	10722	19489
3549	10725	19486
3550	10728	19483
3551	10730	19479
3552	10733	19476
3553	10736	19473
3554	10739	19469
3555	10742	19466
3556	10745	19463
3557	10747	19459
3558	10750	19456
3559	10753	19453
3560	10756	19449
3561	10759	19446
3562	10762	19443
3563	10764	19439
3564	10767	19436
3565	10770	19433
3566	10773	19429
3567	10776	19426
3568	10779	19423
3569	10781	19419
3570	10785	19416
3571	10787	19413
3572	10790	19409
3573	10793	19406
3574	10796	19403
3575	10799	19399
3576	10801	19396
3577	10804	19392
3578	10807	19389
3579	10810	19386
3580	10813	19382
3581	10816	19379
3582	10818	19375
3583	10821	19372
3584	10824	19369
3585	10827	19366
3586	10830	19362
3587	10833	19359
3588	10835	19356
3589	10838	19352
3590	10841	19349
3591	10844	19346
3592	10847	19342
3593	10850	19339
3594	10853	19336
3595	10855	19332
3596	10859	19330
3597	10862	19327
3598	10864	19323
3599	10868	19321
3600	10870	19317
3601	10873	19314
3602	10876	19311
3603	10879	19307
3604	10882	19304
3605	10885	19301
3606	10887	19297
3607	10890	19294
3608	10893	19291
3609	10896	19287
3610	10899	19284
3611	10902	19280
3612	10904	19277
3613	10907	19273
3614	10910	19271
3615	10913	19267
3616	10916	19264
3617	10919	19260
3618	10921	19257
3619	10925	19254
3620	10928	19251
3621	10930	19248
3622	10933	19244
3623	10936	19241
3624	10939	19237
3625	10942	19234
3626	10944	19231
3627	10947	19227
3628	10950	19224
3629	10953	19220
3630	10955	19217
3631	10958	19214
3632	10961	19210
3633	10964	19207
3634	10967	19204
3635	10970	19200
3636	10973	19198
3637	10976	19195
3638	10979	19191
3639	10982	19188
3640	10985	19185
3641	10987	19181
3642	10990	19178
3643	10993	19175
3644	10996	19172
3645	10999	19168
3646	11002	19165
3647	11004	19162
3648	11008	19159
3649	11010	19155
3650	11013	19152
3651	11016	19149
3652	11019	19145
3653	11021	19142
3654	11024	19138
3655	11027	19135
3656	11030	19131
3657	11033	19128
3658	11036	19126
3659	11039	19122
3660	11042	19119
3661	11045	19116
3662	11047	19113
3663	11050	19109
3664	11053	19105
3665	11056	19102
3666	11059	19099
3667	11061	19096
3668	11064	19092
3669	11067	19089
3670	11070	19085
3671	11073	19082
3672	11076	19079
3673	11078	19076
3674	11081	19072
3675	11084	19069
3676	11087	19065
3677	11090	19062
3678	11093	19059
3679	11096	19056
3680	11099	19053
3681	11101	19049
3682	11104	19046
3683	11107	19043
3684	11110	19040
3685	11113	19036
3686	11116	19033
3687	11119	19030
3688	11121	19026
3689	11124	19023
3690	11127	19020
3691	11130	19016
3692	11133	19013
3693	11135	19009
3694	11138	19006
3695	11141	19003
3696	11144	18999
3697	11147	18996
3698	11149	18993
3699	11152	18989
3700	11155	18986
3701	11158	18983
3702	11161	18980
3703	11164	18976
3704	11166	18973
3705	11169	18969
3706	11172	18966
3707	11175	18963
3708	11178	18960
3709	11181	18957
3710	11184	18953
3711	11186	18950
3712	11189	18947
3713	11192	18943
3714	11195	18940
3715	11198	18937
3716	11201	18933
3717	11203	18930
3718	11206	18927
3719	11209	18923
3720	11212	18920
3721	11215	18917
3722	11218	18914
3723	11220	18910
3724	11223	18907
3725	11226	18903
3726	11229	18900
3727	11232	18897
3728	11235	18893
3729	11237	18890
3730	11240	18887
3731	11243	18883
3732	11246	18880
3733	11249	18877
3734	11251	18873
3735	11254	18870
3736	11257	18867
3737	11260	18864
3738	11263	18861
3739	11266	18858
3740	11270	18856
3741	11273	18854
3742	11277	18851
3743	11280	18848
3744	11283	18845
3745	11285	18842
3746	11289	18839
3747	11292	18836
3748	11294	18832
3749	11297	18829
3750	11300	18826
3751	11303	18822
3752	11306	18820
3753	11309	18816
3754	11311	18813
3755	11315	18810
3756	11317	18806
3757	11320	18803
3758	11323	18800
3759	11326	18796
3760	11329	18793
3761	11331	18790
3762	11335	18787
3763	11343	18793
3764	11357	18809
3765	11361	18807
3766	11365	18805
3767	11372	18809
3768	11376	18807
3769	11379	18805
3770	11382	18802
3771	11385	18798
3772	11388	18795
3773	11391	18792
3774	11393	18788
3775	11396	18785
3776	11399	18782
3777	11402	18778
3778	11405	18775
3779	11408	18772
3780	11410	18768
3781	11413	18765
3782	11416	18762
3783	11419	18758
3784	11422	18755
3785	11425	18752
3786	11427	18748
3787	11430	18745
3788	11433	18742
3789	11436	18738
3790	11439	18736
3791	11442	18733
3792	11445	18729
3793	11448	18726
3794	11451	18723
3795	11454	18720
3796	11457	18717
3797	11459	18713
3798	11462	18710
3799	11465	18707
3800	11468	18703
3801	11471	18700
3802	11474	18697
3803	11477	18694
3804	11480	18691
3805	11482	18687
3806	11485	18684
3807	11488	18681
3808	11491	18677
3809	11494	18674
3810	11497	18671
3811	11499	18667
3812	11502	18664
3813	11505	18661
3814	11508	18657
3815	11511	18654
3816	11514	18651
3817	11516	18647
3818	11519	18644
3819	11522	18641
3820	11525	18638
3821	11528	18634
3822	11531	18631
3823	11534	18628
3824	11537	18625
3825	11539	18622
3826	11542	18618
3827	11545	18615
3828	11548	18612
3829	11551	18608
3830	11554	18605
3831	11557	18602
3832	11560	18599
3833	11563	18596
3834	11565	18593
3835	11568	18589
3836	11571	18586
3837	11574	18583
3838	11577	18579
3839	11580	18576
3840	11582	18573
3841	11585	18569
3842	11588	18566
3843	11591	18563
3844	11594	18559
3845	11597	18556
3846	11599	18553
3847	11602	18550
3848	11606	18547
3849	11608	18544
3850	11611	18540
3851	11614	18537
3852	11617	18534
3853	11620	18530
3854	11623	18527
3855	11625	18524
3856	11628	18521
3857	11631	18517
3858	11634	18514
3859	11637	18511
3860	11640	18507
3861	11642	18504
3862	11645	18501
3863	11648	18497
3864	11651	18494
3865	11654	18491
3866	11656	18487
3867	11659	18484
3868	11662	18481
3869	11665	18477
3870	11668	18474
3871	11671	18472
3872	11674	18469
3873	11677	18466
3874	11680	18462
3875	11683	18459
3876	11686	18455
3877	11688	18452
3878	11692	18449
3879	11695	18446
3880	11697	18443
3881	11700	18440
3882	11703	18437
3883	11706	18433
3884	11709	18430
3885	11712	18427
3886	11714	18423
3887	11717	18420
3888	11720	18417
3889	11723	18413
3890	11726	18410
3891	11728	18407
3892	11731	18403
3893	11734	18400
3894	11737	18397
3895	11740	18394
3896	11743	18390
3897	11746	18387
3898	11748	18384
3899	11751	18380
3900	11754	18378
3901	11757	18374
3902	11760	18371
3903	11763	18368
3904	11766	18364
3905	11769	18361
3906	11771	18358
3907	11774	18354
3908	11777	18351
3909	11780	18348
3910	11783	18345
3911	11786	18341
3912	11788	18338
3913	11791	18335
3914	11794	18332
3915	11797	18328
3916	11800	18325
3917	11803	18322
3918	11805	18318
3919	11808	18315
3920	11811	18312
3921	11814	18308
3922	11817	18305
3923	11820	18302
3924	11822	18299
3925	11825	18295
3926	11828	18292
3927	11831	18289
3928	11834	18285
3929	11837	18283
3930	11839	18279
3931	11842	18276
3932	11845	18273
3933	11848	18269
3934	11851	18266
3935	11854	18263
3936	11857	18259
3937	11860	18257
3938	11862	18253
3939	11865	18250
3940	11868	18247
3941	11871	18243
3942	11874	18240
3943	11877	18237
3944	11880	18234
3945	11882	18230
3946	11885	18227
3947	11889	18225
3948	11891	18221
3949	11894	18218
3950	11897	18215
3951	11900	18212
3952	11903	18209
3953	11906	18205
3954	11909	18202
3955	11912	18199
3956	11914	18195
3957	11917	18192
3958	11920	18189
3959	11923	18186
3960	11926	18182
3961	11929	18179
3962	11931	18176
3963	11934	18172
3964	11937	18169
3965	11940	18166
3966	11943	18163
3967	11946	18159
3968	11948	18156
3969	11951	18153
3970	11954	18150
3971	11957	18146
3972	11960	18143
3973	11962	18139
3974	11965	18136
3975	11968	18133
3976	11980	18143
3977	11991	18152
3978	11995	18150
3979	12002	18154
3980	12005	18151
3981	12008	18149
3982	12011	18145
3983	12014	18142
3984	12017	18139
3985	12020	18136
3986	12023	18132
3987	12026	18129
3988	12028	18126
3989	12031	18122
3990	12034	18119
3991	12037	18116
3992	12039	18112
3993	12042	18109
3994	12045	18106
3995	12048	18102
3996	12051	18099
3997	12054	18096
3998	12056	18092
3999	12059	18089
4000	12062	18086
4001	12065	18083
4002	12068	18080
4003	12071	18076
4004	12074	18073
4005	12076	18070
4006	12079	18066
4007	12082	18063
4008	12085	18060
4009	12088	18056
4010	12091	18053
4011	12093	18050
4012	12096	18047
4013	12099	18044
4014	12102	18040
4015	12105	18037
4016	12108	18034
4017	12111	18031
4018	12113	18027
4019	12116	18024
4020	12119	18021
4021	12122	18017
4022	12125	18014
4023	12128	18011
4024	12130	18007
4025	12133	18004
4026	12136	18001
4027	12139	17998
4028	12142	17995
4029	12145	17992
4030	12148	17988
4031	12151	17985
4032	12154	17982
4033	12156	17979
4034	12159	17975
4035	12162	17972
4036	12165	17969
4037	12168	17966
4038	12171	17962
4039	12174	17960
4040	12176	17956
4041	12179	17953
4042	12182	17949
4043	12185	17946
4044	12188	17943
4045	12191	17940
4046	12193	17936
4047	12196	17933
4048	12199	17930
4049	12202	17927
4050	12205	17923
4051	12208	17920
4052	12210	17917
4053	12213	17913
4054	12216	17910
4055	12219	17907
4056	12221	17903
4057	12224	17900
4058	12227	17897
4059	12230	17893
4060	12233	17890
4061	12236	17887
4062	12238	17884
4063	12241	17880
4064	12244	17877
4065	12247	17874
4066	12250	17871
4067	12253	17867
4068	12255	17864
4069	12258	17861
4070	12261	17857
4071	12264	17854
4072	12267	17851
4073	12270	17848
4074	12273	17845
4075	12276	17841
4076	12278	17838
4077	12281	17835
4078	12284	17832
4079	12287	17829
4080	12290	17826
4081	12293	17822
4082	12296	17819
4083	12299	17816
4084	12302	17813
4085	12305	17810
4086	12307	17806
4087	12310	17803
4088	12313	17800
4089	12316	17797
4090	12319	17793
4091	12321	17790
4092	12324	17786
4093	12327	17783
4094	12330	17780
4095	12333	17776
4096	12336	17773
4097	12338	17770
4098	12341	17767
4099	12344	17764
4100	12347	17760
4101	12350	17757
4102	12353	17754
4103	12356	17751
4104	12358	17747
4105	12361	17744
4106	12364	17741
4107	12367	17738
4108	12370	17734
4109	12372	17731
4110	12375	17728
4111	12378	17724
4112	12381	17721
4113	12384	17718
4114	12386	17714
4115	12389	17712
4116	12392	17708
4117	12395	17705
4118	12398	17701
4119	12401	17698
4120	12403	17695
4121	12406	17692
4122	12409	17689
4123	12412	17685
4124	12415	17682
4125	12418	17679
4126	12421	17675
4127	12423	17672
4128	12426	17669
4129	12429	17666
4130	12432	17663
4131	12435	17659
4132	12438	17656
4133	12440	17653
4134	12443	17649
4135	12446	17646
4136	12449	17643
4137	12452	17640
4138	12455	17637
4139	12458	17634
4140	12460	17630
4141	12463	17627
4142	12466	17624
4143	12469	17620
4144	12472	17617
4145	12475	17614
4146	12477	17611
4147	12481	17608
4148	12483	17604
4149	12486	17601
4150	12489	17598
4151	12492	17595
4152	12495	17591
4153	12498	17588
4154	12500	17585
4155	12503	17581
4156	12506	17578
4157	12509	17575
4158	12511	17572
4159	12514	17568
4160	12517	17565
4161	12520	17562
4162	12523	17559
4163	12526	17555
4164	12529	17552
4165	12532	17549
4166	12534	17546
4167	12537	17542
4168	12540	17539
4169	12543	17536
4170	12546	17533
4171	12548	17530
4172	12551	17526
4173	12555	17524
4174	12557	17520
4175	12560	17517
4176	12563	17513
4177	12566	17510
4178	12568	17507
4179	12571	17504
4180	12574	17500
4181	12577	17497
4182	12580	17494
4183	12583	17491
4184	12586	17488
4185	12589	17485
4186	12591	17481
4187	12594	17478
4188	12597	17475
4189	12600	17472
4190	12603	17469
4191	12606	17466
4192	12609	17462
4193	12612	17459
4194	12615	17456
4195	12617	17453
4196	12620	17450
4197	12623	17446
4198	12626	17443
4199	12629	17440
4200	12632	17437
4201	12634	17433
4202	12637	17430
4203	12640	17427
4204	12643	17423
4205	12645	17420
4206	12648	17417
4207	12651	17414
4208	12654	17411
4209	12657	17407
4210	12660	17404
4211	12663	17402
4212	12666	17398
4213	12669	17395
4214	12672	17392
4215	12674	17388
4216	12677	17385
4217	12680	17382
4218	12683	17379
4219	12686	17376
4220	12689	17372
4221	12691	17369
4222	12694	17366
4223	12697	17363
4224	12700	17360
4225	12703	17356
4226	12706	17353
4227	12708	17349
4228	12711	17346
4229	12714	17343
4230	12717	17340
4231	12720	17337
4232	12723	17334
4233	12726	17330
4234	12728	17327
4235	12731	17324
4236	12734	17320
4237	12737	17317
4238	12740	17314
4239	12743	17311
4240	12745	17308
4241	12748	17304
4242	12751	17301
4243	12754	17298
4244	12757	17295
4245	12760	17291
4246	12762	17288
4247	12765	17285
4248	12768	17282
4249	12771	17278
4250	12774	17275
4251	12776	17272
4252	12779	17269
4253	12782	17265
4254	12785	17262
4255	12788	17259
4256	12790	17255
4257	12793	17252
4258	12796	17249
4259	12799	17246
4260	12802	17242
4261	12804	17239
4262	12807	17236
4263	12810	17232
4264	12813	17229
4265	12816	17226
4266	12819	17223
4267	12821	17219
4268	12824	17216
4269	12827	17213
4270	12831	17211
4271	12833	17207
4272	12836	17204
4273	12839	17201
4274	12842	17197
4275	12845	17194
4276	12848	17191
4277	12850	17188
4278	12853	17185
4279	12856	17182
4280	12859	17179
4281	12862	17176
4282	12865	17172
4283	12868	17169
4284	12870	17166
4285	12873	17162
4286	12876	17159
4287	12879	17156
4288	12882	17153
4289	12885	17149
4290	12887	17146
4291	12890	17143
4292	12893	17140
4293	12896	17137
4294	12899	17133
4295	12902	17130
4296	12905	17127
4297	12907	17124
4298	12910	17120
4299	12913	17118
4300	12916	17115
4301	12919	17112
4302	12922	17108
4303	12925	17105
4304	12928	17102
4305	12930	17099
4306	12933	17095
4307	12936	17092
4308	12939	17089
4309	12942	17085
4310	12944	17082
4311	12947	17079
4312	12950	17076
4313	12953	17073
4314	12956	17069
4315	12958	17066
4316	12961	17063
4317	12964	17060
4318	12967	17056
4319	12970	17053
4320	12973	17050
4321	12975	17047
4322	12978	17044
4323	12981	17040
4324	12984	17037
4325	12987	17034
4326	12989	17030
4327	12992	17027
4328	12995	17024
4329	12998	17021
4330	13001	17018
4331	13004	17015
4332	13007	17011
4333	13010	17008
4334	13013	17005
4335	13015	17002
4336	13018	16999
4337	13021	16995
4338	13024	16992
4339	13027	16989
4340	13030	16986
4341	13032	16982
4342	13035	16979
4343	13038	16976
4344	13041	16972
4345	13044	16969
4346	13046	16966
4347	13049	16963
4348	13052	16960
4349	13055	16956
4350	13057	16953
4351	13061	16950
4352	13063	16947
4353	13066	16943
4354	13069	16940
4355	13072	16937
4356	13074	16933
4357	13077	16930
4358	13080	16927
4359	13083	16924
4360	13086	16920
4361	13088	16917
4362	13091	16914
4363	13094	16911
4364	13097	16907
4365	13099	16904
4366	13102	16901
4367	13105	16898
4368	13108	16895
4369	13111	16892
4370	13114	16888
4371	13117	16885
4372	13120	16882
4373	13122	16879
4374	13125	16875
4375	13128	16872
4376	13131	16869
4377	13134	16866
4378	13137	16863
4379	13139	16859
4380	13143	16857
4381	13145	16853
4382	13148	16850
4383	13151	16847
4384	13154	16844
4385	13157	16840
4386	13159	16837
4387	13162	16834
4388	13165	16830
4389	13168	16827
4390	13170	16824
4391	13173	16821
4392	13176	16818
4393	13179	16814
4394	13182	16811
4395	13185	16808
4396	13188	16805
4397	13191	16802
4398	13194	16799
4399	13196	16796
4400	13199	16792
4401	13202	16789
4402	13205	16786
4403	13208	16783
4404	13211	16780
4405	13213	16776
4406	13216	16773
4407	13219	16770
4408	13222	16767
4409	13225	16764
4410	13228	16761
4411	13231	16758
4412	13234	16755
4413	13237	16751
4414	13239	16748
4415	13242	16745
4416	13245	16742
4417	13248	16738
4418	13251	16735
4419	13253	16732
4420	13256	16728
4421	13259	16725
4422	13262	16722
4423	13265	16719
4424	13268	16716
4425	13270	16712
4426	13273	16709
4427	13276	16706
4428	13279	16703
4429	13282	16700
4430	13285	16696
4431	13287	16693
4432	13290	16690
4433	13293	16687
4434	13296	16684
4435	13299	16680
4436	13301	16677
4437	13304	16674
4438	13307	16671
4439	13310	16668
4440	13313	16664
4441	13316	16661
4442	13318	16658
4443	13321	16654
4444	13324	16651
4445	13327	16648
4446	13329	16645
4447	13332	16642
4448	13335	16638
4449	13338	16635
4450	13341	16632
4451	13344	16629
4452	13347	16626
4453	13350	16623
4454	13352	16619
4455	13355	16616
4456	13359	16614
4457	13361	16610
4458	13364	16607
4459	13368	16605
4460	13371	16602
4461	13374	16599
4462	13377	16597
4463	13380	16594
4464	13383	16591
4465	13386	16587
4466	13389	16584
4467	13392	16581
4468	13395	16578
4469	13398	16575
4470	13400	16571
4471	13403	16568
4472	13406	16565
4473	13409	16562
4474	13412	16559
4475	13414	16555
4476	13417	16552
4477	13420	16549
4478	13423	16545
4479	13426	16542
4480	13428	16539
4481	13431	16536
4482	13434	16533
4483	13437	16529
4484	13440	16526
4485	13443	16523
4486	13445	16520
4487	13448	16517
4488	13451	16514
4489	13454	16510
4490	13457	16507
4491	13460	16504
4492	13462	16501
4493	13465	16498
4494	13468	16494
4495	13471	16491
4496	13474	16488
4497	13477	16485
4498	13480	16482
4499	13483	16479
4500	13486	16476
4501	13488	16472
4502	13491	16470
4503	13494	16466
4504	13497	16463
4505	13500	16460
4506	13502	16456
4507	13505	16453
4508	13508	16450
4509	13511	16447
4510	13514	16444
4511	13517	16441
4512	13520	16438
4513	13523	16434
4514	13526	16432
4515	13528	16428
4516	13531	16425
4517	13534	16422
4518	13537	16419
4519	13540	16416
4520	13543	16413
4521	13545	16409
4522	13548	16406
4523	13551	16403
4524	13554	16400
4525	13557	16397
4526	13560	16394
4527	13563	16390
4528	13566	16387
4529	13568	16384
4530	13571	16381
4531	13574	16377
4532	13577	16374
4533	13580	16371
4534	13583	16368
4535	13585	16365
4536	13588	16362
4537	13592	16359
4538	13594	16356
4539	13598	16353
4540	13600	16350
4541	13603	16346
4542	13606	16344
4543	13609	16341
4544	13612	16337
4545	13615	16334
4546	13617	16331
4547	13620	16327
4548	13623	16324
4549	13626	16321
4550	13628	16318
4551	13631	16315
4552	13634	16311
4553	13637	16308
4554	13640	16305
4555	13643	16302
4556	13646	16299
4557	13649	16296
4558	13651	16292
4559	13654	16289
4560	13657	16286
4561	13660	16283
4562	13663	16280
4563	13665	16276
4564	13668	16273
4565	13671	16270
4566	13674	16267
4567	13677	16264
4568	13680	16261
4569	13682	16257
4570	13685	16254
4571	13688	16251
4572	13691	16248
4573	13694	16244
4574	13697	16241
4575	13699	16238
4576	13702	16235
4577	13705	16232
4578	13708	16229
4579	13710	16225
4580	13714	16222
4581	13716	16219
4582	13720	16217
4583	13723	16213
4584	13726	16210
4585	13728	16207
4586	13731	16204
4587	13734	16201
4588	13737	16197
4589	13740	16194
4590	13743	16191
4591	13745	16188
4592	13748	16185
4593	13751	16182
4594	13754	16178
4595	13757	16176
4596	13760	16172
4597	13763	16169
4598	13765	16166
4599	13768	16163
4600	13771	16159
4601	13774	16156
4602	13777	16153
4603	13780	16150
4604	13782	16147
4605	13785	16143
4606	13788	16140
4607	13791	16137
4608	13794	16134
4609	13797	16131
4610	13799	16128
4611	13802	16124
4612	13805	16121
4613	13808	16119
4614	13811	16115
4615	13814	16113
4616	13817	16109
4617	13820	16106
4618	13823	16103
4619	13825	16100
4620	13828	16097
4621	13831	16093
4622	13834	16090
4623	13837	16087
4624	13840	16084
4625	13842	16081
4626	13845	16077
4627	13848	16074
4628	13851	16071
4629	13853	16068
4630	13856	16065
4631	13859	16061
4632	13862	16059
4633	13865	16055
4634	13868	16052
4635	13871	16049
4636	13874	16046
4637	13876	16043
4638	13879	16040
4639	13882	16036
4640	13885	16033
4641	13888	16030
4642	13891	16027
4643	13894	16024
4644	13897	16021
4645	13900	16018
4646	13903	16015
4647	13906	16012
4648	13908	16009
4649	13911	16006
4650	13914	16002
4651	13917	15999
4652	13920	15996
4653	13923	15993
4654	13925	15990
4655	13928	15987
4656	13931	15983
4657	13934	15980
4658	13937	15977
4659	13940	15974
4660	13943	15971
4661	13945	15968
4662	13948	15964
4663	13951	15961
4664	13954	15958
4665	13957	15955
4666	13960	15952
4667	13963	15949
4668	13965	15945
4669	13968	15942
4670	13971	15939
4671	13974	15936
4672	13977	15933
4673	13980	15930
4674	13982	15926
4675	13985	15923
4676	13988	15920
4677	13991	15917
4678	13994	15914
4679	13997	15911
4680	14000	15908
4681	14003	15905
4682	14006	15902
4683	14008	15898
4684	14011	15895
4685	14014	15892
4686	14017	15889
4687	14020	15886
4688	14023	15883
4689	14026	15880
4690	14028	15877
4691	14031	15873
4692	14034	15870
4693	14037	15867
4694	14040	15864
4695	14043	15861
4696	14046	15858
4697	14048	15855
4698	14051	15851
4699	14054	15848
4700	14057	15845
4701	14060	15842
4702	14063	15839
4703	14066	15836
4704	14069	15833
4705	14072	15830
4706	14074	15827
4707	14077	15824
4708	14080	15820
4709	14083	15817
4710	14086	15814
4711	14089	15811
4712	14092	15808
4713	14095	15805
4714	14098	15802
4715	14100	15799
4716	14103	15796
4717	14106	15792
4718	14109	15789
4719	14112	15786
4720	14115	15783
4721	14117	15780
4722	14120	15777
4723	14123	15774
4724	14126	15770
4725	14129	15767
4726	14132	15764
4727	14134	15761
4728	14137	15758
4729	14140	15755
4730	14143	15751
4731	14146	15748
4732	14148	15745
4733	14151	15742
4734	14154	15739
4735	14157	15736
4736	14160	15732
4737	14163	15729
4738	14166	15726
4739	14169	15723
4740	14172	15720
4741	14174	15717
4742	14177	15714
4743	14180	15710
4744	14183	15707
4745	14186	15704
4746	14189	15701
4747	14192	15698
4748	14195	15695
4749	14197	15692
4750	14200	15689
4751	14203	15686
4752	14206	15682
4753	14209	15679
4754	14212	15676
4755	14214	15673
4756	14217	15670
4757	14220	15667
4758	14223	15664
4759	14226	15661
4760	14229	15658
4761	14232	15655
4762	14235	15651
4763	14238	15648
4764	14240	15645
4765	14243	15642
4766	14246	15639
4767	14249	15636
4768	14252	15633
4769	14255	15630
4770	14257	15626
4771	14260	15623
4772	14263	15620
4773	14266	15617
4774	14269	15614
4775	14272	15611
4776	14275	15608
4777	14278	15605
4778	14281	15601
4779	14283	15598
4780	14286	15595
4781	14289	15592
4782	14292	15589
4783	14295	15586
4784	14297	15582
4785	14300	15579
4786	14303	15576
4787	14306	15573
4788	14309	15570
4789	14312	15566
4790	14314	15563
4791	14317	15560
4792	14320	15557
4793	14323	15554
4794	14326	15551
4795	14329	15548
4796	14331	15544
4797	14334	15541
4798	14337	15538
4799	14340	15535
4800	14343	15532
4801	14346	15529
4802	14348	15526
4803	14352	15523
