iter	Logloss
5130	0.1311266796
5131	0.1310770365
5132	0.1310539002
5133	0.1310303837
5134	0.130996765
5135	0.1309871376
5136	0.1309632862
5137	0.1309087297
5138	0.1308785217
5139	0.130829569
5140	0.1308054593
5141	0.13078014
5142	0.1307582936
5143	0.1307109899
5144	0.1306537589
5145	0.1306158817
5146	0.1305877758
5147	0.1305680571
5148	0.1305500926
5149	0.1305227339
5150	0.1304898889
5151	0.130448313
5152	0.1304183947
5153	0.130398355
5154	0.1303678047
5155	0.1303134135
5156	0.1302751626
5157	0.130248587
5158	0.1302194529
5159	0.1301799386
5160	0.1301357484
5161	0.130111677
5162	0.1300798125
5163	0.1300468599
5164	0.1300006618
5165	0.1299777597
5166	0.1299373109
5167	0.1299171338
5168	0.1298820159
5169	0.1298609111
5170	0.1298455016
5171	0.1298098969
5172	0.1297720395
5173	0.1297509094
5174	0.1297283145
5175	0.1297145241
5176	0.1297016532
5177	0.1296819646
5178	0.1296744303
5179	0.1296338508
5180	0.1295982366
5181	0.1295676448
5182	0.1295169327
5183	0.1294785318
5184	0.1294564539
5185	0.1294044329
5186	0.1293839609
5187	0.1293677593
5188	0.1293379944
5189	0.1292780194
5190	0.1292394113
5191	0.1291998708
5192	0.1291540215
5193	0.1291133197
5194	0.1291017271
5195	0.1290504931
5196	0.1290412834
5197	0.1290107789
5198	0.1289554434
5199	0.1289208284
5200	0.128903185
5201	0.1288603836
5202	0.1288239632
5203	0.1287967027
5204	0.1287385376
5205	0.1287119872
5206	0.1286677225
5207	0.128616429
5208	0.1285744056
5209	0.1285550234
5210	0.1285413187
5211	0.1285152704
5212	0.1284839633
5213	0.1284463172
5214	0.1284154637
5215	0.128382561
5216	0.1283493743
5217	0.1283194601
5218	0.1282950069
5219	0.1282765241
5220	0.1282331939
5221	0.128199264
5222	0.128168079
5223	0.1281415962
5224	0.1281019954
5225	0.1280814845
5226	0.1280520302
5227	0.1280223376
5228	0.1279928313
5229	0.1279684065
5230	0.1279340954
5231	0.1278934153
5232	0.1278643671
5233	0.1278289928
5234	0.1277810084
5235	0.1277507342
5236	0.1277192777
5237	0.1276865841
5238	0.1276665369
5239	0.1276409626
5240	0.1276120012
5241	0.1275848851
5242	0.1275559612
5243	0.1275315243
5244	0.1274854909
5245	0.1274500656
5246	0.1274281054
5247	0.1273820002
5248	0.1273503913
5249	0.1272933354
5250	0.1272759226
5251	0.1272523108
5252	0.1272084123
5253	0.1271626421
5254	0.1271418665
5255	0.1270826622
5256	0.127057184
5257	0.1270092727
5258	0.1269740165
5259	0.1269450413
5260	0.1269176471
5261	0.1268892225
5262	0.1268590811
5263	0.1268222613
5264	0.1267936531
5265	0.1267597468
5266	0.1267334721
5267	0.1267031763
5268	0.1266887403
5269	0.1266689732
5270	0.1266515346
5271	0.1266239796
5272	0.1265973143
5273	0.1265655158
5274	0.1265497236
5275	0.126498756
5276	0.1264876485
5277	0.1264477761
5278	0.1263871101
5279	0.1263618591
5280	0.1263407127
5281	0.1263149987
5282	0.1262862604
5283	0.1262702655
5284	0.1262543565
5285	0.1262341359
5286	0.126201072
5287	0.1261574077
5288	0.1261243243
5289	0.1260956821
5290	0.1260521307
5291	0.1260044681
5292	0.1259773573
5293	0.1259455737
5294	0.1259181093
5295	0.1258865728
5296	0.1258371831
5297	0.1258276476
5298	0.125792729
5299	0.1257633407
5300	0.1257315591
5301	0.1256962073
5302	0.1256681656
5303	0.1256290021
5304	0.1255891123
5305	0.1255574622
5306	0.1254899121
5307	0.1254619379
5308	0.1254383056
5309	0.1254086432
5310	0.125385862
5311	0.1253626383
5312	0.1253450596
5313	0.1253162742
5314	0.125257698
5315	0.1252128776
5316	0.1251751921
5317	0.1251491597
5318	0.1251278084
5319	0.1250964253
5320	0.1250576538
5321	0.1250353663
5322	0.1249972363
5323	0.1249724939
5324	0.1249503822
5325	0.1249234355
5326	0.1248954738
5327	0.1248568715
5328	0.1248352717
5329	0.1247991352
5330	0.1247715801
5331	0.1247437593
5332	0.1246956491
5333	0.1246669432
5334	0.1245962125
5335	0.1245646396
5336	0.1245225144
5337	0.1245019721
5338	0.1244705375
5339	0.1244341382
5340	0.1244067777
5341	0.1243630478
5342	0.1243374907
5343	0.124282906
5344	0.1242519238
5345	0.1242259408
5346	0.1241956733
5347	0.124163706
5348	0.1241497278
5349	0.1241207157
5350	0.1240745102
5351	0.1240400423
5352	0.1239943928
5353	0.1239540895
5354	0.1239108393
5355	0.1238937699
5356	0.12383886
5357	0.123815657
5358	0.1237682046
5359	0.1237347311
5360	0.1237223139
5361	0.1236718807
5362	0.1236225019
5363	0.1235841501
5364	0.1235476322
5365	0.1235174522
5366	0.1234758718
5367	0.1234496605
5368	0.123408569
5369	0.12339162
5370	0.1233639167
5371	0.123347626
5372	0.1233255888
5373	0.1232995839
5374	0.1232486466
5375	0.1232140636
5376	0.1231716005
5377	0.1231401672
5378	0.1231130804
5379	0.1230836223
5380	0.1230596141
5381	0.1230271843
5382	0.1229908779
5383	0.1229564436
5384	0.1229296628
5385	0.1228837814
5386	0.1228628513
5387	0.1228337088
5388	0.1228029696
5389	0.1227693528
5390	0.1227462324
5391	0.122715469
5392	0.1226865846
5393	0.1226595213
5394	0.1226091046
5395	0.1225749914
5396	0.1225671644
5397	0.1225356532
5398	0.1225174588
5399	0.122489884
5400	0.1224666329
5401	0.122439711
5402	0.1224077811
5403	0.1223596403
5404	0.1223244116
5405	0.1222909052
5406	0.1222470868
5407	0.1222155405
5408	0.1221890293
5409	0.122169691
5410	0.1221570784
5411	0.1221150907
5412	0.1220746978
5413	0.1220556965
5414	0.1220361333
5415	0.1219961881
5416	0.1219773595
5417	0.1219441862
5418	0.1219215691
5419	0.1218892314
5420	0.1218693131
5421	0.1218512985
5422	0.1218128306
5423	0.121782165
5424	0.1217521492
5425	0.1217327788
5426	0.1217171795
5427	0.1216857885
5428	0.1216559227
5429	0.1216259347
5430	0.1215923572
5431	0.1215630013
5432	0.1215323358
5433	0.1215223891
5434	0.1214986491
5435	0.121448547
5436	0.1214050601
5437	0.1213905157
5438	0.121362406
5439	0.1213272032
5440	0.121308547
5441	0.1212681128
5442	0.121238389
5443	0.1211909381
5444	0.1211628128
5445	0.1211287848
5446	0.1211020276
5447	0.1210787021
5448	0.1210625882
5449	0.1210183533
5450	0.1210103017
5451	0.1209702656
5452	0.1209401998
5453	0.1209191113
5454	0.1208686537
5455	0.1208376416
5456	0.1208046153
5457	0.120741837
5458	0.1207259179
5459	0.1206983816
5460	0.1206485627
5461	0.1206094722
5462	0.1205893842
5463	0.1205672189
5464	0.120519643
5465	0.1204922995
5466	0.1204535196
5467	0.1204397902
5468	0.1204066583
5469	0.120402638
5470	0.120346751
5471	0.1203028697
5472	0.1202778591
5473	0.1202508658
5474	0.1202026928
5475	0.1201762332
5476	0.1201372074
5477	0.1201187712
5478	0.1201043808
5479	0.1200752956
5480	0.1200623448
5481	0.1200455928
5482	0.1200176273
5483	0.1199756313
5484	0.1199615935
5485	0.1199465593
5486	0.1199244751
5487	0.1198877708
5488	0.1198647117
5489	0.1198383181
5490	0.1198052271
5491	0.1197784673
5492	0.119730883
5493	0.1197000212
5494	0.1196689243
5495	0.119651144
5496	0.1196265341
5497	0.1196125995
5498	0.1195751991
5499	0.1195318407
5500	0.1195101953
5501	0.1194773961
5502	0.1194503301
5503	0.1194282223
5504	0.1193995969
5505	0.1193651312
5506	0.1193123492
5507	0.1192717722
5508	0.1192498382
5509	0.1192329299
5510	0.1191910875
5511	0.1191671385
5512	0.1191420471
5513	0.1190946627
5514	0.1190673076
5515	0.1190396158
5516	0.1190003543
5517	0.1189576561
5518	0.1189416602
5519	0.1189113762
5520	0.1188722495
5521	0.1188529032
5522	0.1188397658
5523	0.11880798
5524	0.1187649382
5525	0.1187239989
5526	0.1186902916
5527	0.1186544346
5528	0.1186189884
5529	0.1185866132
5530	0.1185507124
5531	0.1185219119
5532	0.1184855448
5533	0.1184440312
5534	0.1184159714
5535	0.118389756
5536	0.1183663449
5537	0.1183445227
5538	0.1183226014
5539	0.1182945059
5540	0.1182529357
5541	0.118230432
5542	0.118199916
5543	0.1181474156
5544	0.1181021104
5545	0.1180886928
5546	0.1180609062
5547	0.1180152462
5548	0.1179849129
5549	0.1179450153
5550	0.1179154539
5551	0.1178841199
5552	0.1178529236
5553	0.1178121199
5554	0.1177951742
5555	0.1177680134
5556	0.1177225126
5557	0.1176998233
5558	0.1176676486
5559	0.1176497884
5560	0.1176296726
5561	0.1176140646
5562	0.1175913735
5563	0.1175677284
5564	0.117545695
5565	0.1175270619
5566	0.1174990573
5567	0.1174570936
5568	0.117430206
5569	0.1174012878
5570	0.1173579336
5571	0.1173230624
5572	0.1173105907
5573	0.1172781199
5574	0.1172283759
5575	0.1171913309
5576	0.1171670995
5577	0.1171300932
5578	0.117078185
5579	0.1170476515
5580	0.1170227682
5581	0.1169834187
5582	0.1169426969
5583	0.1169197665
5584	0.1168872022
5585	0.116842594
5586	0.1168060593
5587	0.1167902493
5588	0.1167695547
5589	0.1167519759
5590	0.1167233378
5591	0.1166886113
5592	0.1166522547
5593	0.1166233423
5594	0.1165971103
5595	0.1165762742
5596	0.1165513115
5597	0.1165313404
5598	0.1165144605
5599	0.1164855412
5600	0.1164777576
5601	0.116432857
5602	0.1164031126
5603	0.1163837189
5604	0.1163543556
5605	0.1163268396
5606	0.1163086592
5607	0.1162774067
5608	0.1162519933
5609	0.1162215409
5610	0.1161815372
5611	0.1161531881
5612	0.1161221923
5613	0.1160789863
5614	0.1160600319
5615	0.1160220727
5616	0.1159943056
5617	0.115957704
5618	0.1159340749
5619	0.1159049241
5620	0.1158835317
5621	0.1158482981
5622	0.1158387499
5623	0.1158214369
5624	0.1157913601
5625	0.1157597551
5626	0.115734292
5627	0.1157098745
5628	0.1156828921
5629	0.1156518823
5630	0.1156225725
5631	0.1155810436
5632	0.1155663752
5633	0.1155281906
5634	0.1155138324
5635	0.1154700772
5636	0.1154088538
5637	0.1153477623
5638	0.1153234826
5639	0.1153047034
5640	0.1152682803
5641	0.1152369286
5642	0.1151990856
5643	0.1151715289
5644	0.1151510348
5645	0.1151317189
5646	0.115111005
5647	0.1150699289
5648	0.1150318756
5649	0.115007863
5650	0.114985428
5651	0.1149507316
5652	0.114924787
5653	0.1149176878
5654	0.1148782418
5655	0.114866934
5656	0.1148279983
5657	0.1147865253
5658	0.1147718544
5659	0.1147385638
5660	0.1147179012
5661	0.1146940782
5662	0.1146605059
5663	0.1146195271
5664	0.1145880549
5665	0.1145578653
5666	0.1145438013
5667	0.1145295963
5668	0.1145086629
5669	0.1144692708
5670	0.1144423142
5671	0.1144124303
5672	0.1143678993
5673	0.1143447063
5674	0.1143288976
5675	0.1143008452
5676	0.1142701792
5677	0.1142391357
5678	0.1142133558
5679	0.1141935279
5680	0.1141644695
5681	0.1141372299
5682	0.1140822304
5683	0.1140229626
5684	0.1140085207
5685	0.1139668377
5686	0.1139439059
5687	0.1139005342
5688	0.1138891283
5689	0.1138582204
5690	0.1138254968
5691	0.1137794295
5692	0.1137542403
5693	0.1137283316
5694	0.1136868264
5695	0.113654989
5696	0.1136342424
5697	0.1136112516
5698	0.1135745177
5699	0.1135599209
5700	0.1135431593
5701	0.1135104786
5702	0.1134701403
5703	0.113451192
5704	0.1134312887
5705	0.1133961407
5706	0.113370931
5707	0.1133533771
5708	0.1133209479
5709	0.1133010267
5710	0.113263439
5711	0.1132304888
5712	0.113212242
5713	0.1131827095
5714	0.1131565582
5715	0.1131338572
5716	0.1131150072
5717	0.113102068
5718	0.113075621
5719	0.1130363844
5720	0.1130096687
5721	0.1129728625
5722	0.1129398779
5723	0.1129110975
5724	0.1129012729
5725	0.1128748299
5726	0.1128515411
5727	0.1128321966
5728	0.1128024093
5729	0.1127831664
5730	0.1127590671
5731	0.1127384008
5732	0.1127223382
5733	0.1127005669
5734	0.1126638127
5735	0.1126484736
5736	0.1126279427
5737	0.1126090743
5738	0.1125929517
5739	0.1125717843
5740	0.1125308828
5741	0.1125058658
5742	0.1124816829
5743	0.1124538566
5744	0.1124378839
5745	0.1124044104
5746	0.1123660153
5747	0.1123433066
5748	0.1123088028
5749	0.1122866241
5750	0.1122605318
5751	0.1122334971
5752	0.1121899495
5753	0.1121731852
5754	0.1121377899
5755	0.1120936626
5756	0.1120661629
5757	0.1120403337
5758	0.1120233183
5759	0.1120050228
5760	0.1119758354
5761	0.1119529246
5762	0.1119109081
5763	0.1118959834
5764	0.1118735298
5765	0.1118475835
5766	0.111817434
5767	0.1117915595
5768	0.1117638933
5769	0.1117462253
5770	0.1117174914
5771	0.1116999083
5772	0.1116845004
5773	0.111652078
5774	0.1116333774
5775	0.1116148594
5776	0.1115840305
5777	0.1115538508
5778	0.1115221312
5779	0.1114955799
5780	0.1114808215
5781	0.1114453555
5782	0.1114144308
5783	0.1113907846
5784	0.1113482786
5785	0.1113315289
5786	0.1113136823
5787	0.1112727481
5788	0.1112531937
5789	0.1112104487
5790	0.1111885376
5791	0.1111462356
5792	0.1111188973
5793	0.1110944681
5794	0.1110596043
5795	0.1110305669
5796	0.1109989858
5797	0.1109944505
5798	0.1109769579
5799	0.1109530818
5800	0.1109247958
5801	0.1108972625
5802	0.110859082
5803	0.1108380496
5804	0.1108115427
5805	0.1107959096
5806	0.1107784998
5807	0.1107688435
5808	0.1107468391
5809	0.1107261922
5810	0.1106915052
5811	0.1106632584
5812	0.1106466025
5813	0.1106209791
5814	0.1105956356
5815	0.1105686533
5816	0.1105439124
5817	0.110511791
5818	0.1104932725
5819	0.1104669804
5820	0.1104362483
5821	0.1103878658
5822	0.1103642392
5823	0.110353381
5824	0.1103323888
5825	0.1102949646
5826	0.1102618331
5827	0.1102407783
5828	0.1102209747
5829	0.1101998402
5830	0.1101600178
5831	0.1101338752
5832	0.1101162596
5833	0.1100926646
5834	0.1100698827
5835	0.1100516243
5836	0.1100164807
5837	0.1099778491
5838	0.1099586383
5839	0.1099435117
5840	0.1099049941
5841	0.1098862878
5842	0.1098689823
5843	0.1098275809
5844	0.1097994294
5845	0.1097913636
5846	0.109747121
5847	0.109730894
5848	0.109713611
5849	0.1096890405
5850	0.1096650719
5851	0.109651494
5852	0.1096303373
5853	0.1095979237
5854	0.1095621786
5855	0.1095257665
5856	0.1095116327
5857	0.1094988476
5858	0.1094754999
5859	0.1094527265
5860	0.1094320837
5861	0.1094035595
5862	0.1093859088
5863	0.1093657164
5864	0.1093225166
5865	0.1093029305
5866	0.1092826797
5867	0.1092374371
5868	0.1092014446
5869	0.1091843752
5870	0.1091653228
5871	0.1091382029
5872	0.1091139015
5873	0.1090873445
5874	0.1090696269
5875	0.1090413056
5876	0.1090204448
5877	0.1089947313
5878	0.1089600161
5879	0.1089432394
5880	0.1089134212
5881	0.108873348
5882	0.1088555251
5883	0.1088322939
5884	0.1087951597
5885	0.1087755844
5886	0.1087488938
5887	0.1087290723
5888	0.1086976635
5889	0.1086742507
5890	0.108639945
5891	0.1086189692
5892	0.1085912008
5893	0.1085698958
5894	0.1085488025
5895	0.1085265674
5896	0.1084885821
5897	0.1084792877
5898	0.1084353222
5899	0.1083969361
5900	0.1083731218
5901	0.1083496532
5902	0.108332911
5903	0.1083105635
5904	0.1082807792
5905	0.1082465613
5906	0.1082004903
5907	0.1081667846
5908	0.1081348003
5909	0.1081175813
5910	0.1080925943
5911	0.1080581988
5912	0.1080431342
5913	0.1080312246
5914	0.1080174294
5915	0.1079975778
5916	0.1079553181
5917	0.1079257404
5918	0.107901642
5919	0.1078671965
5920	0.1078453926
5921	0.1078083461
5922	0.1077791025
5923	0.1077580493
5924	0.1077322864
5925	0.1077065524
5926	0.1076793876
5927	0.1076631706
5928	0.1076480791
5929	0.1076040864
5930	0.1075851278
5931	0.1075706889
5932	0.1075572001
5933	0.1075265757
5934	0.1074914176
5935	0.1074615661
5936	0.107445264
5937	0.1074159034
5938	0.1073946863
5939	0.1073700949
5940	0.107342512
5941	0.1073121692
5942	0.1072779414
5943	0.1072503231
5944	0.1072224458
5945	0.1072056678
5946	0.1071736409
5947	0.1071459738
5948	0.1071270869
5949	0.1071035905
5950	0.107073196
5951	0.1070500829
5952	0.1070278648
5953	0.1070000128
5954	0.1069753382
5955	0.1069479225
5956	0.1069370193
5957	0.1069070908
5958	0.1068736396
5959	0.1068498752
5960	0.106835752
5961	0.106815128
5962	0.1067777272
5963	0.1067496885
5964	0.1067230874
5965	0.1066932276
5966	0.1066722901
5967	0.1066538544
5968	0.1066124801
5969	0.1065951015
5970	0.1065790042
5971	0.1065422547
5972	0.1065100926
5973	0.1064819755
5974	0.1064447524
5975	0.1064248589
5976	0.1063981576
5977	0.1063755354
5978	0.1063369155
5979	0.1063184059
5980	0.106284705
5981	0.1062603823
5982	0.106228677
5983	0.1062125883
5984	0.1061921646
5985	0.1061744183
5986	0.1061480292
5987	0.1061240321
5988	0.1061038849
5989	0.1060815321
5990	0.1060695498
5991	0.1060480501
5992	0.1060111756
5993	0.1059795169
5994	0.1059537461
5995	0.1059282146
5996	0.1059087188
5997	0.105874536
5998	0.1058352888
5999	0.1058164921
6000	0.1057732239
6001	0.1057334168
6002	0.1057164875
6003	0.1056705588
6004	0.1056462742
6005	0.1056138688
6006	0.1055907636
6007	0.1055647925
6008	0.1055363514
6009	0.1054921099
6010	0.1054679121
6011	0.1054281738
6012	0.1054035983
6013	0.1053824074
6014	0.1053477388
6015	0.1053247522
6016	0.1052990019
6017	0.105288232
6018	0.1052636927
6019	0.1052469098
6020	0.1052180893
6021	0.105212947
6022	0.1051778669
6023	0.1051521029
6024	0.1051273622
6025	0.1051105584
6026	0.1050864073
6027	0.1050729091
6028	0.1050485521
6029	0.10502413
6030	0.1049921884
6031	0.1049511755
6032	0.1049255559
6033	0.1049006377
6034	0.1048618484
6035	0.1048378465
6036	0.1048223561
6037	0.1047915104
6038	0.1047749631
6039	0.1047539285
6040	0.104719609
6041	0.1047070598
6042	0.1046878229
6043	0.1046623214
6044	0.1046305444
6045	0.1046088606
6046	0.1045812321
6047	0.104560655
6048	0.104531531
6049	0.1045167475
6050	0.1044925581
6051	0.1044768666
6052	0.1044666739
6053	0.1044319211
6054	0.1044142338
6055	0.1043977218
6056	0.1043669582
6057	0.1043251362
6058	0.1042941908
6059	0.1042730388
6060	0.1042568599
6061	0.1042237782
6062	0.1042049106
6063	0.1041891832
6064	0.1041710885
6065	0.1041253246
6066	0.1041043376
6067	0.1040959049
6068	0.1040677962
6069	0.1040590445
6070	0.1040187885
6071	0.1039968798
6072	0.1039747448
6073	0.1039479973
6074	0.1039346467
6075	0.103908739
6076	0.1038868619
6077	0.1038659711
6078	0.1038464184
6079	0.1038305104
6080	0.1038003166
6081	0.1037686787
6082	0.1037298348
6083	0.1037214383
6084	0.103710668
6085	0.1036872623
6086	0.1036661898
6087	0.1036350181
6088	0.103616852
6089	0.1035985526
6090	0.1035820032
6091	0.1035675709
6092	0.1035370105
6093	0.1035174314
6094	0.1034870767
6095	0.1034606349
6096	0.103438343
6097	0.1034138162
6098	0.1033995443
6099	0.103364578
6100	0.103344942
6101	0.1033327785
6102	0.1032990609
6103	0.1032711681
6104	0.1032521822
6105	0.1032337548
6106	0.1032090003
6107	0.1031981525
6108	0.1031563333
6109	0.1031220903
6110	0.1031038723
6111	0.1030722928
6112	0.1030374556
6113	0.1030101586
6114	0.102981577
6115	0.1029531014
6116	0.102927168
6117	0.1028978695
6118	0.1028719732
6119	0.1028506457
6120	0.1028286792
6121	0.1028110514
6122	0.102789798
6123	0.102779691
6124	0.1027586448
6125	0.1027412841
6126	0.1026973008
6127	0.1026730501
6128	0.102652261
6129	0.1026383726
6130	0.1026205211
6131	0.1026062726
6132	0.1025839427
6133	0.1025476216
6134	0.1025129028
6135	0.1024891622
6136	0.1024749876
6137	0.1024478921
6138	0.1024325744
6139	0.1024034284
6140	0.1023848573
6141	0.1023728491
6142	0.1023436555
6143	0.1023243685
6144	0.10230024
6145	0.1022770159
6146	0.1022544374
6147	0.1022289986
6148	0.1022082503
6149	0.1021753602
6150	0.1021565717
6151	0.1021375753
6152	0.1021247789
6153	0.102106606
6154	0.1020825702
6155	0.1020632014
6156	0.1020355237
6157	0.1020223153
6158	0.1020001417
6159	0.1019713035
6160	0.101949493
6161	0.1019260396
6162	0.1018863861
6163	0.1018530514
6164	0.1018143671
6165	0.1017938898
6166	0.101773119
6167	0.1017463812
6168	0.1017176219
6169	0.1016847128
6170	0.1016739078
6171	0.1016542499
6172	0.1016344834
6173	0.101612822
6174	0.1016024365
6175	0.1015921707
6176	0.1015752653
6177	0.1015534872
6178	0.1015132237
6179	0.1014899826
6180	0.1014609058
6181	0.1014304498
6182	0.101412212
6183	0.1013933969
6184	0.1013724248
6185	0.1013424331
6186	0.1013214487
6187	0.1012806888
6188	0.1012650898
6189	0.1012435353
6190	0.1012100148
6191	0.1011793734
6192	0.1011724106
6193	0.1011388631
6194	0.1011197402
6195	0.1011010517
6196	0.1010786769
6197	0.1010630637
6198	0.1010415857
6199	0.1010126919
6200	0.1009944728
6201	0.1009701213
6202	0.1009578344
6203	0.1009305055
6204	0.1008955852
6205	0.1008854592
6206	0.1008599146
6207	0.100845953
6208	0.1008316756
6209	0.100797122
6210	0.1007794566
6211	0.1007639735
6212	0.1007275568
6213	0.100703019
6214	0.1006780256
6215	0.1006514479
6216	0.1006162522
6217	0.1006040403
6218	0.1005813773
6219	0.1005527181
6220	0.1005181246
6221	0.1004960917
6222	0.1004626932
6223	0.1004326357
6224	0.1004032205
6225	0.1003543279
6226	0.1003168933
6227	0.100296015
6228	0.1002659724
6229	0.1002342141
6230	0.1002011266
6231	0.1001922165
6232	0.1001787265
6233	0.1001484985
6234	0.10011709
6235	0.1000951508
6236	0.1000568139
6237	0.1000405394
6238	0.1000268632
6239	0.1000093029
6240	0.09999519312
6241	0.09997849695
6242	0.09995069059
6243	0.09991305635
6244	0.09989185741
6245	0.09986158295
6246	0.09984058904
6247	0.09981719484
6248	0.09977483127
6249	0.09975105544
6250	0.09973319661
6251	0.09970854914
6252	0.09969450257
6253	0.09968302459
6254	0.09965695908
6255	0.09964656943
6256	0.09962211282
6257	0.09960850628
6258	0.09957220262
6259	0.09954172202
6260	0.09951038171
6261	0.09948475416
6262	0.09945254857
6263	0.09943356493
6264	0.09940559343
6265	0.09938622398
6266	0.09935563863
6267	0.09933299953
6268	0.09929827385
6269	0.09926666408
6270	0.09923685399
6271	0.099210207
6272	0.09918955046
6273	0.09916885217
6274	0.09915908793
6275	0.09912674272
6276	0.0991135861
6277	0.09910178818
6278	0.09909234027
6279	0.09907574901
6280	0.09905261021
6281	0.0990249415
6282	0.09900990585
6283	0.09899369453
6284	0.09897281076
6285	0.09894313642
6286	0.09892670448
6287	0.09890526177
6288	0.09888850325
6289	0.09887639537
6290	0.09885127631
6291	0.09883984677
6292	0.09881173921
6293	0.09879781862
6294	0.09877469585
6295	0.09875049569
6296	0.09874175184
6297	0.09872627538
6298	0.09870051348
6299	0.09867514652
6300	0.09865880027
6301	0.0986353852
6302	0.09861287482
6303	0.09859259391
6304	0.09856828305
6305	0.09855839467
6306	0.09855129593
6307	0.09851375093
6308	0.098494728
6309	0.09847029822
6310	0.09845120839
6311	0.09842888074
6312	0.09841595326
6313	0.098400575
6314	0.09837738391
6315	0.09833577355
6316	0.0983103761
6317	0.09829606099
6318	0.09826643142
6319	0.09824650394
6320	0.09822391201
6321	0.09819033458
6322	0.09815677822
6323	0.09814497351
6324	0.09812975889
6325	0.09811029748
6326	0.0980889507
6327	0.09807133193
6328	0.09805654522
6329	0.09802887472
6330	0.09801021608
6331	0.09800028716
6332	0.09798516707
6333	0.09795870773
6334	0.09793650768
6335	0.09791077494
6336	0.09788244775
6337	0.0978499767
6338	0.09782785694
6339	0.09781575798
6340	0.09780755248
6341	0.09777723624
6342	0.09773897584
6343	0.0977160019
6344	0.09769572565
6345	0.09767849372
6346	0.09764820721
6347	0.09763385044
6348	0.09760437625
6349	0.097586619
6350	0.09755454241
6351	0.09753161655
6352	0.09751760877
6353	0.09750701422
6354	0.09748388752
6355	0.0974732333
6356	0.09745666081
6357	0.09741881977
6358	0.09739459189
6359	0.09735790342
6360	0.09732603065
6361	0.09728965476
6362	0.09728236795
6363	0.09724975108
6364	0.09722953913
6365	0.09721440957
6366	0.09719456867
6367	0.09716445414
6368	0.09715081142
6369	0.09712378371
6370	0.09710125072
6371	0.09708675142
6372	0.09707155147
6373	0.09705969292
6374	0.09703114547
6375	0.09702050621
6376	0.09699300367
6377	0.09698277842
6378	0.09695015019
6379	0.09693311608
6380	0.09691580569
6381	0.09687669621
6382	0.09687184178
6383	0.09686048468
6384	0.09684110176
6385	0.09683357532
6386	0.09681297279
6387	0.09678804364
6388	0.09677289962
6389	0.09675008472
6390	0.09672208102
6391	0.09669807296
6392	0.09667620442
6393	0.09665826121
6394	0.09663906127
6395	0.09661463639
6396	0.09660083583
6397	0.09657600656
6398	0.09654847356
6399	0.09652737335
6400	0.09650422313
6401	0.09648541936
6402	0.0964612892
6403	0.09644793516
6404	0.09641948969
6405	0.09640115217
6406	0.09638708023
6407	0.09637307333
6408	0.09636282548
6409	0.09634073811
6410	0.09632183998
6411	0.09631278599
6412	0.09628731737
6413	0.09627772738
6414	0.09626528395
6415	0.09624260428
6416	0.09622027347
6417	0.09619948231
6418	0.09617576683
6419	0.09615386618
6420	0.09613633451
6421	0.09612115645
6422	0.0961040989
6423	0.09607183237
6424	0.09603994142
6425	0.0960041015
6426	0.09599595744
6427	0.09596447329
6428	0.09593604349
6429	0.09592094209
6430	0.09590370929
6431	0.09588567798
6432	0.09586101597
6433	0.09582823278
6434	0.09581515291
6435	0.09579863952
6436	0.09578795249
6437	0.09575904019
6438	0.09572460549
6439	0.09569026561
6440	0.09564395936
6441	0.09561835301
6442	0.09560090713
6443	0.09557852941
6444	0.09556243879
6445	0.09554459524
6446	0.09551961224
6447	0.09549730248
6448	0.09547503781
6449	0.09545383891
6450	0.09543790772
6451	0.09541216047
6452	0.09539620348
6453	0.09536687702
6454	0.09534693699
6455	0.09533492489
6456	0.09532286418
6457	0.09530067832
6458	0.0952786104
6459	0.09525837561
6460	0.09523281497
6461	0.09520124498
6462	0.0951569401
6463	0.09513369891
6464	0.09510887295
6465	0.09509233607
6466	0.09507328446
6467	0.09505079997
6468	0.09503436477
6469	0.09501596833
6470	0.09499810352
6471	0.09498101872
6472	0.09495855041
6473	0.09495353715
6474	0.09492669489
6475	0.09488697022
6476	0.0948661611
6477	0.09485405243
6478	0.0948169086
6479	0.09480082811
6480	0.09478382994
6481	0.09476176688
6482	0.09474388419
6483	0.09471625613
6484	0.09469873533
6485	0.09468039155
6486	0.09465641456
6487	0.0946330919
6488	0.09462076145
6489	0.0945860191
6490	0.09455938625
6491	0.09453227328
6492	0.09451997263
6493	0.09450286296
6494	0.0944899777
6495	0.09447749506
6496	0.09445392438
6497	0.09443309576
6498	0.09442105374
6499	0.094405065
6500	0.0943879027
6501	0.09436511695
6502	0.09433378897
6503	0.09431509539
6504	0.09429760055
6505	0.09427392099
6506	0.09424490187
6507	0.09420845655
6508	0.09418037596
6509	0.09416812479
6510	0.0941457793
6511	0.09412177297
6512	0.09408939709
6513	0.09406726399
6514	0.09404683833
6515	0.09402577398
6516	0.09400172735
6517	0.09397341727
6518	0.09395803253
6519	0.09393930738
6520	0.09391930121
6521	0.09389437689
6522	0.09386668658
6523	0.09383486139
6524	0.09381526228
6525	0.09379619343
6526	0.09376249079
6527	0.09372072453
6528	0.09370864882
6529	0.09369574866
6530	0.09366176936
6531	0.09363739351
6532	0.0936262897
6533	0.09360448455
6534	0.09357167291
6535	0.09355814369
6536	0.09353435731
6537	0.09351135965
6538	0.09349015991
6539	0.09347443316
